(0, 0):0.0,5.827562341355876e-11,1.762546230143085e-11,2.5285792999143147e-10,
(0, 1):7.896346972537212e-12,5.752715856652204e-08,0.0,1.2136201566624901e-05,
(0, 2):5.76584490105275e-09,2.9806192349301692e-06,1.4903096174650848e-07,0.0001070168930200655,
(0, 3):8.417119365965742e-07,6.20945690279815e-05,4.121184755169466e-05,0.000915820077684175,
(0, 4):1.136016947459676e-06,3.4516285001409774e-05,5.965568091343442e-06,0.0031997725631744997,
(0, 5):2.9526226367187516e-11,0.0005151722161465584,0.00017935761179560124,0.005079703834124556,
(0, 6):6.517633930510077e-05,0.0001718611784345313,0.0,0.010581980952218756,
(0, 7):5.949523437500002e-07,9.39645602539063e-06,3.7847370156250004e-05,0.0031341238152903135,
(0, 8):9.644268017031252e-05,0.0,2.8203125000000018e-09,0.00013577867883906254,
(0, 9):3.1879226562500006e-07,0.0,0.0,0.0,
(0, 10):0.0,0.0,0.0,0.0,
(0, 11):0.0,0.0,0.0,0.0,
(0, 12):0.0,0.0,0.0,0.0,
(0, 13):0.0,0.0,0.0,0.0,
(0, 14):0.0,0.0,0.0,0.0,
(1, 0):1.1072368448576165e-10,9.586827738745172e-06,2.635806446995263e-11,4.4986352811285535e-07,
(1, 1):5.776033919278819e-07,0.0002702244742127695,1.3200413812543803e-07,5.1158629727155486e-05,
(1, 2):3.163908666012319e-05,0.002454567117353797,2.0984804435551587e-06,0.0005739106309307757,
(1, 3):0.0003970436094966351,0.0031674110454253087,7.134965259918651e-05,0.010784309512796611,
(1, 4):0.0012384975746402248,0.0076917556518923,0.0003141388690952139,0.024739220568269528,
(1, 5):0.0037055634348100875,0.01620137828972838,0.0005843330089867891,0.05145801750382763,
(1, 6):0.007971155760597502,0.0062687427135685375,0.00014055329838154375,0.11262274924857765,
(1, 7):0.010410629127617838,0.0002066178701173282,0.00033080675056979696,0.09283697041415831,
(1, 8):0.005143714013526342,2.8203125000000014e-09,6.058255390625003e-07,0.0010911500000000001,
(1, 9):2.9687500000000014e-08,0.0,0.0,0.0,
(1, 10):0.0,0.0,0.0,0.0,
(1, 11):0.0,0.0,0.0,0.0,
(1, 12):0.0,0.0,0.0,0.0,
(1, 13):0.0,0.0,0.0,0.0,
(1, 14):0.0,0.0,0.0,0.0,
(2, 0):6.485451107040347e-07,5.999379051901824e-05,2.5152301678512147e-09,5.352458304779348e-06,
(2, 1):5.695957946596124e-07,0.0001575739929311224,1.2387417716247878e-05,0.002563777072212347,
(2, 2):0.00018890395974510875,0.003700976044993463,0.0002367521090304056,0.013309171203973302,
(2, 3):0.0035460826969573507,0.02048100084118521,0.0027431029896521335,0.031241650628905226,
(2, 4):0.00894704969719402,0.06245516600145814,0.00787763914676295,0.04328128829908577,
(2, 5):0.022472588862333113,0.12499972277987231,0.01628952517045239,0.11372230605493067,
(2, 6):0.05493928286173207,0.2042583647422891,0.042701752203185186,0.2499999955727335,
(2, 7):0.07317986146091769,0.02256115878460054,0.016038314621141875,0.47092513149848,
(2, 8):0.1197020371190074,8.583925000000002e-05,0.0002641979587705939,0.006775000000000001,
(2, 9):0.0035815498887500014,0.0,0.0,0.00012500000000000003,
(2, 10):1.6937500000000005e-05,0.0,0.0,0.0,
(2, 11):0.0,0.0,0.0,0.0,
(2, 12):0.0,0.0,0.0,0.0,
(2, 13):0.0,0.0,0.0,0.0,
(2, 14):0.0,0.0,0.0,0.0,
(3, 0):3.5682409915927114e-06,0.0016805132570251976,4.37278711383138e-07,1.4966990380457162e-07,
(3, 1):0.00011764612503416296,0.013082412484161348,0.00021778449031839472,0.0002399588516908516,
(3, 2):0.0037801561386330102,0.03124661290649528,0.0045308081662611185,0.00513447738193158,
(3, 3):0.015601235475171076,0.062499999999999965,0.01559389116707994,0.015582550458418444,
(3, 4):0.0312315034053172,0.12499999999999993,0.031039942316333977,0.03098830482140975,
(3, 5):0.06245500546555742,0.24999999999999986,0.062422796542107126,0.06238702721313924,
(3, 6):0.12489138549125825,0.4999999999999997,0.12488977016596828,0.12278396869786037,
(3, 7):1.0,
(3, 8):0.23427950000000003,0.0005637500000000001,0.0020364433887500007,0.0,
(3, 9):0.009025000000000002,0.0,1.6937500000000005e-05,0.0,
