(0, 0):0.0,1.0466003417968763e-20,0.0,2.8991699218750035e-21,
(0, 1):1.449584960937502e-22,1.465240478515627e-21,1.542358398437502e-20,2.0932006835937525e-19,
(0, 2):1.988540649414065e-20,4.9713516235351634e-23,5.233001708984382e-22,1.5308045650899947e-12,
(0, 3):1.6109158850282758e-14,1.3082504272460957e-24,4.9713516235351634e-23,0.0,
(0, 4):7.326202392578136e-23,1.831550598144534e-25,0.0,0.0,
(0, 5):3.663101196289068e-24,9.061787451171881e-16,0.0,0.0,
(0, 6):2.3846809082031265e-17,7.804699284583267e-07,0.0,0.0,
(0, 7):0.0,5.319884902584473e-10,0.0,5.231970993743349e-05,
(0, 8):9.538723632812506e-15,2.7791913594795688e-08,1.8895281211594448e-07,1.9448285211121485e-05,
(0, 9):5.120621208342096e-07,4.3486677439690534e-11,2.356977859068859e-09,3.304987403860393e-08,
(0, 10):1.6524937019301965e-09,0.0,4.3486676366584124e-11,2.3846809082031265e-17,
(0, 11):0.0,0.0,0.0,0.0,
(0, 12):0.0,0.0,0.0,0.0,
(0, 13):0.0,0.0,0.0,0.0,
(0, 14):0.0,0.0,0.0,0.0,
(1, 0):0.0,2.5628662109375032e-19,0.0,1.449584960937502e-22,
(1, 1):8.11767578125001e-21,2.590329765875322e-13,1.542358398437502e-20,2.2033691406250026e-18,
(1, 2):2.0932006835937525e-19,5.4252895090193406e-11,4.6360697299652164e-15,3.477443310766236e-11,
(1, 3):1.7815761240570072e-12,9.620075480310309e-10,9.445568084716811e-23,2.030061308574361e-09,
(1, 4):1.7548485485997114e-12,8.668073091698808e-08,0.0,1.9240150960620615e-08,
(1, 5):1.53369055636808e-09,2.140217048242189e-11,0.0,6.7487986673663155e-06,
(1, 6):1.3031055913197527e-07,0.00016564836568653895,0.0,2.2528600507812513e-10,
(1, 7):1.429223477883425e-10,9.602764652483732e-05,3.4223062138788465e-06,0.0072285492156707945,
(1, 8):5.582463644439012e-07,4.848828453587861e-07,5.204826179742524e-07,0.0010962733879105865,
(1, 9):2.470566680387455e-05,0.0,1.6524937019301965e-09,1.0903431819906263e-05,
(1, 10):5.77011543324447e-07,0.0,0.0,0.0,
(1, 11):2.3846809082031265e-17,0.0,0.0,0.0,
(1, 12):0.0,0.0,0.0,0.0,
(1, 13):0.0,0.0,0.0,0.0,
(1, 14):0.0,0.0,0.0,0.0,
(2, 0):5.363464355468757e-22,3.137582232666018e-14,1.0726928710937513e-20,0.0,
(2, 1):8.256795349121101e-16,4.406738281250004e-17,5.798339843750006e-20,5.716366857910161e-13,
(2, 2):1.1596679687500012e-18,9.252268164062508e-12,1.7163938611636064e-12,3.735261311416445e-10,
(2, 3):0.0,2.1070183939017593e-08,1.9427551622358604e-10,5.534732509087003e-09,
(2, 4):7.262431007305288e-10,3.0363815616852933e-05,1.0359133950156225e-09,1.2289994923218983e-07,
(2, 5):2.0165865715291627e-08,0.00015400099667598415,5.038560303216519e-08,0.0007532538874490812,
(2, 6):2.427240220465254e-05,2.5486106872070326e-11,8.710107954234383e-09,0.008616389170359933,
(2, 7):0.0006647384180525013,0.0005923635757336557,0.0012547032116644724,0.031078620031750156,
(2, 8):0.004303100787795329,4.451406821309508e-06,4.893214021753565e-05,0.008408355596357978,
(2, 9):0.00040905970789601126,6.138977915754145e-12,1.23528334062297e-06,1.1842881918395008e-06,
(2, 10):0.0,2.1243918609717214e-10,8.697335487938106e-10,2.2668856437412214e-08,
(2, 11):1.1664058042347366e-11,2.9808511352539093e-21,0.0,3.456788684252795e-09,
(2, 12):1.728394342662951e-10,0.0,0.0,0.0,
(2, 13):0.0,0.0,0.0,0.0,
(2, 14):0.0,0.0,0.0,0.0,
(3, 0):3.0899683764648467e-14,0.0,5.363464355468757e-22,9.853353052375839e-12,
(3, 1):5.200928440814166e-13,1.0254977394376848e-09,8.693346557617196e-15,3.6139559509538854e-10,
(3, 2):4.4140616020625673e-11,8.758702790388483e-10,8.364342576768238e-12,5.5122085754500434e-08,
(3, 3):6.11548016432997e-10,9.061361499290277e-06,2.589199251910946e-09,9.21968714777735e-09,
(3, 4):5.868989166180693e-07,0.00032736261967447914,1.1772817476107257e-08,3.870752033226632e-05,
(3, 5):3.440105499470512e-05,0.0009489290168594993,3.8688394267904396e-05,0.005507251779643344,
(3, 6):0.0006895733521418289,0.008703343220373035,0.0015838296585480342,0.031131735274272022,
(3, 7):0.015286933148743269,0.015462243222489378,0.015186041714174937,0.062499999999999965,
(3, 8):0.03121260893619691,0.0006717186775736722,0.0010185793517506366,0.01919455269210607,
(3, 9):0.003947979501554989,2.1764794324109395e-06,1.8103933705028814e-05,0.002096413135885164,
(3, 10):2.228582352408014e-05,8.799944822451379e-10,1.1334428218706108e-09,9.978950783932727e-06,
(3, 11):1.759988964490276e-08,0.0,2.833410366527536e-10,3.199330176956628e-07,
(3, 12):4.541354101782511e-09,0.0,0.0,0.0,
(3, 13):0.0,0.0,0.0,0.0,
(3, 14):0.0,0.0,0.0,0.0,
(4, 0):1.1449782899813187e-11,1.5420439726329365e-10,1.0583787126953136e-13,3.776794807903017e-10,
(4, 1):1.5485578946658202e-11,3.167019948220482e-09,1.7045823683249445e-11,5.421475000418739e-09,
(4, 2):4.15553626211029e-10,1.6109581209019014e-07,3.4291407562995456e-10,3.4386340713344705e-06,
(4, 3):9.230014939573591e-09,1.2022499631706667e-06,1.4765175456218766e-07,2.2674861999258427e-05,
(4, 4):2.902512633787021e-07,0.0018650812549798803,6.852971506966687e-06,0.0010095981131753658,
(4, 5):0.00030799113108925726,0.013024078073686142,0.0005314362986695411,0.02377110326389593,
(4, 6):0.0072805577937573385,0.06249951086137547,0.007043787337277322,0.04906961328441379,
(4, 7):0.031214725532955713,0.030961068466093474,0.031196807802394737,0.12499999999999993,
(4, 8):0.0480997702209713,0.0048892321348871235,0.009970567425635768,0.06241573591686491,
(4, 9):0.020111457518075502,3.5318116068109716e-05,0.000180167761113712,0.002670311574544136,
(4, 10):0.00142821525516601,3.43580497268516e-07,8.002648459228521e-14,0.00013933543038117976,
(4, 11):1.3315222514676151e-05,0.0,7.956339905784965e-09,1.6372131920895502e-06,
(4, 12):6.163266280990549e-08,0.0,0.0,0.0,
(4, 13):0.0,0.0,0.0,0.0,
(4, 14):0.0,0.0,0.0,0.0,
(5, 0):4.256455818683597e-11,7.744337129732362e-09,9.61637241874796e-12,1.7758081098749036e-09,
(5, 1):3.573800784892243e-10,5.675019905326051e-07,1.1810993697383925e-10,3.561383816993186e-08,
(5, 2):8.14516047552476e-09,5.164748990861332e-10,1.1280909307107728e-08,6.639804739884276e-05,
(5, 3):1.1926672742101032e-06,1.6883545534247127e-05,3.730078238670786e-07,0.0009631981597633475,
(5, 4):7.055340662867434e-05,0.013987695288844967,0.0001607160736615204,0.002143147487170956,
(5, 5):0.0024753099491957647,0.025307315081219382,0.002203185054074882,0.0594595973998938,
(5, 6):0.019131120693894693,0.0885935085689378,0.02058520814982331,0.12476510807120927,
(5, 7):0.06184154095254907,0.06233976170144552,0.06248668012691158,0.24999999999999986,
(5, 8):0.12499846870431669,0.015181394712659084,0.02461471411337716,0.10309338593177969,
