(0, 0):0.0,0.0,0.0,0.0,
(0, 1):0.0,3.1685329589843784e-16,0.0,0.0,
(0, 2):1.5842664794921892e-17,1.5489685058593767e-17,3.9220852050781293e-16,6.337065917968757e-15,
(0, 3):1.9874389648437522e-16,3.97708129882813e-19,2.2033691406250026e-18,1.7913706055908216e-13,
(0, 4):6.294151117553715e-15,5.5084228515625075e-21,1.1016845703125014e-19,0.0,
(0, 5):1.1234979248046889e-18,2.754211425781254e-22,3.778227233886724e-20,0.0,
(0, 6):2.4842987060546907e-20,0.0,2.754211425781254e-22,0.0,
(0, 7):0.0,0.0,0.0,0.0,
(0, 8):0.0,0.0,0.0,0.0,
(0, 9):0.0,0.0,0.0,0.0,
(0, 10):0.0,0.0,0.0,0.0,
(0, 11):0.0,0.0,0.0,0.0,
(0, 12):0.0,0.0,0.0,0.0,
(0, 13):0.0,0.0,0.0,0.0,
(0, 14):0.0,0.0,0.0,0.0,
(1, 0):0.0,0.0,0.0,0.0,
(1, 1):0.0,3.304519104003909e-15,0.0,0.0,
(1, 2):0.0,6.609038208007817e-14,8.266115600585946e-16,3.3491210937500034e-14,
(1, 3):3.304519104003909e-15,4.186401367187505e-18,3.306502136230471e-15,1.3218076416015634e-12,
(1, 4):0.0,0.0,0.0,2.2974483013519465e-07,
(1, 5):0.0,2.616500854492191e-23,2.9304809570312535e-20,0.0,
(1, 6):5.233001708984382e-22,0.0,0.0,0.0,
(1, 7):0.0,0.0,0.0,0.0,
(1, 8):0.0,0.0,0.0,0.0,
(1, 9):0.0,0.0,0.0,0.0,
(1, 10):0.0,0.0,0.0,0.0,
(1, 11):0.0,0.0,0.0,0.0,
(1, 12):0.0,0.0,0.0,0.0,
(1, 13):0.0,0.0,0.0,0.0,
(1, 14):0.0,0.0,0.0,0.0,
(2, 0):0.0,7.517060546875004e-11,0.0,0.0,
(2, 1):0.0,0.0,0.0,1.5034121093750005e-09,
(2, 2):3.525390625000003e-13,8.813476562500009e-16,2.4677734375000024e-15,1.4133291015625008e-10,
(2, 3):7.096787597656254e-12,0.0,9.317004394531258e-15,2.2977764804003123e-07,
(2, 4):3.0658485815429707e-12,0.0,6.045916584488156e-09,2.4183666322881573e-06,
(2, 5):2.2974483006737495e-07,0.0,1.4652404785156268e-21,1.5699283494617195e-07,
(2, 6):1.6928566426017103e-08,0.0,0.0,0.0,
(2, 7):0.0,0.0,0.0,0.0,
(2, 8):0.0,0.0,0.0,0.0,
(2, 9):0.0,0.0,0.0,0.0,
(2, 10):0.0,0.0,0.0,0.0,
(2, 11):0.0,0.0,0.0,0.0,
(2, 12):0.0,0.0,0.0,0.0,
(2, 13):0.0,0.0,0.0,0.0,
(2, 14):0.0,0.0,0.0,0.0,
(3, 0):0.0,7.050781250000005e-12,0.0,2.726658338281251e-08,
(3, 1):6.698242187500006e-13,0.0,0.0,9.428804344140628e-07,
(3, 2):1.5034121093750005e-09,3.7109375000000025e-12,1.3426626464843758e-11,2.8203125000000014e-09,
(3, 3):3.2804687500000016e-10,2.4183666322881573e-06,6.048778492829769e-09,3.9484375000000016e-10,
(3, 4):3.7109375000000025e-12,1.5699283494617195e-07,9.277343750000007e-15,6.898095669464358e-05,
(3, 5):2.4183664652959696e-06,1.5114791451800987e-11,6.045916580720394e-09,3.1398566989234388e-06,
(3, 6):0.0,6.942000651382816e-10,3.0229582903601976e-10,0.0,
(3, 7):0.0,0.0,0.0,1.6688628995525888e-05,
(3, 8):0.0,0.0,0.0,0.0,
(3, 9):0.0,0.0,0.0,0.0,
(3, 10):0.0,0.0,0.0,0.0,
(3, 11):0.0,0.0,0.0,0.0,
(3, 12):0.0,0.0,0.0,0.0,
(3, 13):0.0,0.0,0.0,0.0,
(3, 14):0.0,0.0,0.0,0.0,
(4, 0):0.0,1.410156250000001e-10,0.0,1.0358890318281253e-06,
(4, 1):0.0,0.0,0.0,2.6705533616328136e-05,
(4, 2):5.249113820312502e-07,4.222025663454258e-06,1.4101562500000007e-10,4.5815921875000023e-07,
(4, 3):1.5004062500000005e-08,0.00017234283907235204,1.0390625000000006e-11,8.443340608158516e-05,
(4, 4):1.6390931206533065e-06,7.89600234836353e-06,1.2738118714345564e-06,0.006313214558844166,
(4, 5):4.6358412303192997e-07,4.60808906734136e-05,3.6521491076951577e-07,0.005247649383802108,
(4, 6):2.27369512790726e-05,6.953614483982532e-06,0.0,0.001213828938971181,
(4, 7):7.293400006351513e-05,0.0,0.0,0.0009745529139627511,
(4, 8):0.0,0.0,0.0,5.788126231633098e-08,
(4, 9):0.0,0.0,0.0,0.0,
(4, 10):0.0,0.0,0.0,0.0,
(4, 11):0.0,0.0,0.0,0.0,
(4, 12):0.0,0.0,0.0,0.0,
(4, 13):0.0,0.0,0.0,0.0,
(4, 14):0.0,0.0,0.0,0.0,
(5, 0):1.2159254180125005e-06,1.1281250000000005e-06,0.0,4.0624399666803134e-05,
(5, 1):2.577146645350001e-06,0.001764972743784478,0.0,0.0005724247284040002,
(5, 2):0.00015612493391212436,0.0005042793828525004,5.998992300781252e-08,0.013846610584862456,
(5, 3):0.0015279132444456838,0.00530804739627632,4.221670304079258e-06,0.004750000000000001,
(5, 4):0.0009291368843491556,0.003140401895806122,0.00021151094360377957,0.08230375676467712,
(5, 5):0.009588215714522397,0.0014516541601378515,0.00038366306187737477,0.0519415062457076,
